teacher,series,epoch,loss
april,train,1.1788109074653554,0.7549307823181153
april,train,1.1966919982118909,0.7973774433135986
april,train,1.2145730889584265,0.751216459274292
april,train,1.232454179704962,0.7145447254180908
april,train,1.2503352704514976,0.7625968933105469
april,train,1.268216361198033,0.8216152191162109
april,train,1.2860974519445687,0.8210610389709473
april,train,1.3039785426911041,0.7623734951019288
april,train,1.3218596334376396,0.7704623222351075
april,train,1.3397407241841752,0.7809779167175293
april,train,1.3576218149307109,0.7484378814697266
april,train,1.3755029056772463,0.8302181243896485
april,train,1.3933839964237817,0.743136215209961
april,train,1.4112650871703174,0.7724369525909424
april,train,1.429146177916853,0.7428654193878174
april,train,1.4470272686633885,0.7504775524139404
april,train,1.464908359409924,0.8041170120239258
april,train,1.4827894501564596,0.8079497337341308
april,train,1.5006705409029952,0.7796467781066895
april,train,1.5185516316495307,0.7847069263458252
april,train,1.536432722396066,0.7915400505065918
april,train,1.5543138131426018,0.8329939842224121
april,train,1.5721949038891372,0.7751042366027832
april,train,1.5900759946356726,0.7876978397369385
april,train,1.6079570853822083,0.776387882232666
april,train,1.625838176128744,0.7694876670837403
april,train,1.6437192668752794,0.8117541313171387
april,train,1.6616003576218148,0.7464353084564209
april,train,1.6794814483683504,0.7655853748321533
april,train,1.697362539114886,0.8191550254821778
april,train,1.7152436298614215,0.80382080078125
april,train,1.733124720607957,0.819727897644043
april,train,1.7510058113544926,0.7571134567260742
april,train,1.7688869021010283,0.787000036239624
april,train,1.7867679928475637,0.8138084411621094
april,train,1.8046490835940991,0.80179443359375
april,train,1.8225301743406348,0.7955942630767823
april,train,1.8404112650871705,0.7454232692718505
april,train,1.8582923558337059,0.7975821495056152
april,train,1.8761734465802413,0.7605300903320312
april,train,1.894054537326777,0.7846452713012695
april,train,1.9119356280733126,0.8132575988769531
april,train,1.929816718819848,0.7778905391693115
april,train,1.9476978095663835,0.7762897968292236
april,train,1.9655789003129192,0.7854429721832276
april,train,1.9834599910594546,0.7599249839782715
april,train,2.0,0.7816220283508301
april,train,2.0178810907465357,0.625078821182251
april,train,2.035762181493071,0.6094743728637695
april,train,2.0536432722396065,0.6013584613800049
april,train,2.071524362986142,0.578145694732666
april,train,2.089405453732678,0.5368256568908691
april,train,2.107286544479213,0.6333713531494141
april,train,2.1251676352257487,0.6073452949523925
april,train,2.1430487259722844,0.5735565185546875
april,train,2.16092981671882,0.5587922096252441
april,train,2.178810907465355,0.531710147857666
april,train,2.196691998211891,0.6352366447448731
april,train,2.2145730889584265,0.6140373229980469
april,train,2.232454179704962,0.5537759780883789
april,train,2.2503352704514974,0.5872492790222168
april,train,2.268216361198033,0.5506949424743652
april,train,2.2860974519445687,0.6500108242034912
april,train,2.3039785426911044,0.6349068641662597
april,train,2.3218596334376396,0.5974038124084473
april,train,2.3397407241841752,0.5545407772064209
april,train,2.357621814930711,0.5090207099914551
april,train,2.375502905677246,0.6416460037231445
april,train,2.3933839964237817,0.6252437591552734
april,train,2.4112650871703174,0.5396975517272949
april,train,2.429146177916853,0.5592511177062989
april,train,2.4470272686633887,0.5102227687835693
april,train,2.464908359409924,0.6281979084014893
april,train,2.4827894501564596,0.5913711547851562
april,train,2.5006705409029952,0.5753960132598877
april,train,2.5185516316495304,0.5483336448669434
april,train,2.536432722396066,0.5325311183929443
april,train,2.5543138131426018,0.615523099899292
april,train,2.5721949038891374,0.5741683006286621
april,train,2.5900759946356726,0.568701171875
april,train,2.6079570853822083,0.5608675003051757
april,train,2.625838176128744,0.5521132946014404
april,train,2.643719266875279,0.6504112720489502
april,train,2.661600357621815,0.6015822887420654
april,train,2.6794814483683504,0.5801946640014648
april,train,2.697362539114886,0.544639778137207
april,train,2.7152436298614218,0.5158771514892578
april,train,2.733124720607957,0.6058043479919434
april,train,2.7510058113544926,0.5725526809692383
april,train,2.7688869021010283,0.5583353042602539
april,train,2.7867679928475635,0.5510717868804932
april,train,2.804649083594099,0.5383671283721924
april,train,2.822530174340635,0.6529922485351562
april,train,2.8404112650871705,0.6156944274902344
april,train,2.858292355833706,0.5533977508544922
april,train,2.8761734465802413,0.5581132888793945
april,train,2.894054537326777,0.5350542068481445
april,train,2.9119356280733126,0.6288733005523681
april,train,2.929816718819848,0.5857852458953857
april,train,2.9476978095663835,0.535922908782959
april,train,2.965578900312919,0.5432144641876221
april,train,2.983459991059455,0.5356686592102051
april,train,3.0,0.5445301532745361
april,train,3.0178810907465357,0.5176307678222656
april,train,3.035762181493071,0.47961788177490233
april,train,3.0536432722396065,0.4059164047241211
april,train,3.071524362986142,0.4098196029663086
april,train,3.089405453732678,0.34788241386413576
april,train,3.107286544479213,0.4685703754425049
april,train,3.1251676352257487,0.4952291965484619
april,train,3.1430487259722844,0.4174962997436523
april,train,3.16092981671882,0.3757526159286499
april,train,3.178810907465355,0.3540703773498535
april,train,3.196691998211891,0.5135241508483886
april,train,3.2145730889584265,0.5031498908996582
april,train,3.232454179704962,0.43811750411987305
april,train,3.2503352704514974,0.4133793354034424
april,train,3.268216361198033,0.353737998008728
april,train,3.2860974519445687,0.49823317527770994
april,train,3.3039785426911044,0.46434760093688965
april,train,3.3218596334376396,0.40254969596862794
april,train,3.3397407241841752,0.393173360824585
april,train,3.357621814930711,0.3669610500335693
april,train,3.375502905677246,0.5117132186889648
april,train,3.3933839964237817,0.48682613372802735
april,train,3.4112650871703174,0.41310672760009765
april,train,3.429146177916853,0.38690905570983886
april,train,3.4470272686633887,0.3654457092285156
april,train,3.464908359409924,0.4848962306976318
april,train,3.4827894501564596,0.510561752319336
april,train,3.5006705409029952,0.41032838821411133
april,train,3.5185516316495304,0.379331111907959
april,train,3.536432722396066,0.35828423500061035
april,train,3.5543138131426018,0.45259270668029783
april,train,3.5721949038891374,0.46244492530822756
april,train,3.5900759946356726,0.4185847282409668
april,train,3.6079570853822083,0.40392003059387205
april,train,3.625838176128744,0.3522031784057617
april,train,3.643719266875279,0.4553223133087158
april,train,3.661600357621815,0.4961100578308105
april,train,3.6794814483683504,0.41393041610717773
april,train,3.697362539114886,0.3831528425216675
april,train,3.7152436298614218,0.3353907823562622
april,train,3.733124720607957,0.5235010147094726
april,train,3.7510058113544926,0.5022764205932617
april,train,3.7688869021010283,0.3958827257156372
april,train,3.7867679928475635,0.3822723150253296
april,train,3.804649083594099,0.33134779930114744
april,train,3.822530174340635,0.5018661975860595
april,train,3.8404112650871705,0.4723827362060547
april,train,3.858292355833706,0.4075927734375
april,train,3.8761734465802413,0.3887429714202881
april,train,3.894054537326777,0.30874884128570557
april,train,3.9119356280733126,0.5083006858825684
april,train,3.929816718819848,0.47133488655090333
april,validation,0.35762181493071077,1.0445404052734375
april,validation,0.7152436298614215,1.0228198766708374
april,validation,1.0715243629861422,1.021674394607544
april,validation,1.429146177916853,1.022693395614624
april,validation,1.7867679928475637,1.0101262331008911
april,validation,2.1430487259722844,1.0616981983184814
april,validation,2.5006705409029952,1.0264283418655396
april,validation,2.858292355833706,1.0266635417938232
april,validation,3.2145730889584265,1.0894746780395508
april,validation,3.5721949038891374,1.079503059387207
april,validation,3.929816718819848,1.0756876468658447
